,STreversal,AnnouncementReturn,MomSeason,Mom6m,Price,BookLeverage,AM,MaxRet,BMdec,Mom12mOffSeason,ChTax,IndMom,IdioVol3F,EarningsSurprise,Herf,IntMom,BetaLiquidityPS,zerotrade1M,Leverage,IdioVolAHT,ResidualMomentum,Tax,Mom12m,zerotrade12M,BPEBM,MomSeasonShort,ChInv,EBM,ReturnSkew,Size,ChNWC,cfp,BidAskSpread,CBOperProf,MomOffSeason,CoskewACX,GP,InvestPPEInv,DolVol,zerotrade6M,Accruals,EquityDuration,VolSD,DelLTI,LRreversal,NOA,CF,DelCOL,ReturnSkew3F,ConvDebt,RoE,ChInvIA,PctAcc,RevenueSurprise,TotalAccruals,OPLeverage,hire,ChNNCOA,DelEqu,Investment,ChAssetTurnover,ChEQ,ShareIss1Y,DelFINL,CashProd,grcapx,AssetGrowth,DelCOA,IndIPO,DelNetFin,dNoa,DivOmit,DivInit,RDIPO
201912,1.1806248,1.6769185,0.77747494,1.4153963,1.1878115,0.97077316,1.3938367,0.8808967,0.82200974,1.0780468,0.9721345,1.0753446,1.1086663,1.1073437,0.9201015,1.0509332,0.9761898,1.0774802,1.4046375,1.2840271,1.1052858,0.8398279,1.0402765,1.0922856,1.4228106,0.8820535,1.0010425,0.9911212,0.9213277,1.0000011,0.83240414,0.826353,0.9726487,1.0945998,0.8826972,1.379237,0.7525369,0.8903104,1.1287758,1.0046788,0.97929573,0.83758926,0.7293435,0.5557406,1.1310052,0.71817327,0.91746324,0.76589215,0.9933709,0.58118236,0.94478756,0.858152,0.8712881,1.0297892,0.88272697,1.0707283,0.8271768,0.8729561,0.9803925,0.92310417,0.7079831,0.9634665,0.83876395,1.0448456,0.9500517,0.7586004,0.8979306,1.0212944,0.7647663,1.038189,0.9498326,0.32108232,0.26620093,0.0806794
202001,3.4949744,3.5284967,3.3898416,4.2461305,3.4759605,3.8303149,3.784512,3.53277,3.4995043,3.6109352,2.9759147,2.8735151,4.359933,3.8602498,3.2369478,3.7605917,2.9481742,3.5516524,3.902799,3.4440074,3.8191144,3.0720708,3.3216965,3.8938997,4.3361225,3.4782038,3.5263057,3.7503982,3.170469,3.210919,3.262655,3.4226744,3.390978,3.6783073,3.8908372,3.9468555,3.5119803,3.3271751,4.1890683,3.9179385,3.649355,3.6015859,3.6228063,3.4396534,3.57695,3.1967583,3.3801386,3.0690343,3.5220318,3.3571467,3.6720607,3.588067,4.1477394,3.1698618,3.640149,3.647064,3.8890505,3.5565712,4.226313,3.588451,3.6744323,3.655592,3.2392058,4.1735015,3.359931,3.394287,3.2701337,3.7298863,1.4646655,3.8279946,3.5557632,2.4071982,3.227136,0.03024594
202002,3.5739546,3.4995356,3.1942418,4.2783585,3.587048,3.8699856,3.8294866,3.772623,3.491513,3.4354298,3.054068,2.8451052,4.324878,3.9161584,3.4642568,3.570902,2.9967728,3.451013,3.7783406,3.6536152,3.8669918,3.0337226,3.466084,3.7884643,4.445082,3.3942091,3.5217407,3.6114523,3.1772363,3.4269927,3.2327328,3.2894933,3.374792,3.6291852,3.7229776,3.9585657,3.330005,3.4516203,4.2712135,3.828004,3.4026697,3.578433,3.7203906,3.5180657,3.5254698,3.3435817,3.2143662,3.2176156,3.5240824,3.4232688,3.7184095,3.5118148,4.2058053,3.2081907,3.2987108,3.4794872,3.8042967,3.5990093,4.1140165,3.6887248,3.4804027,3.6974864,3.207926,4.167031,3.5745978,3.2735455,3.2978718,3.61934,1.4757396,3.8084147,3.594497,2.4070373,3.1051583,0.03683358
202003,3.6053085,3.5774534,3.3523717,4.261242,3.5354784,3.8150852,3.5899632,3.5181396,3.5052612,3.477447,3.0381367,2.9198544,4.0504007,3.8125205,3.1948829,3.5640578,3.0078351,3.3867204,3.8480232,3.6927779,3.662135,3.136702,3.3935733,3.8200629,4.338312,3.6740634,3.5469115,3.4733906,3.036914,3.413739,3.4067936,3.1989233,3.3516757,3.767286,3.6494782,4.1063676,3.441292,3.541032,4.2434354,3.8209894,3.6065195,3.4471295,3.5709891,3.5180612,3.4731388,3.2132976,3.0941048,3.1087143,3.5327213,3.4606416,3.717214,3.5700414,4.334117,3.291619,3.6136367,3.4939082,3.8174584,3.5093336,4.2376113,3.6885617,3.4352367,3.8063416,3.3273544,4.1824822,3.4002314,3.328007,3.3252437,3.7404616,1.5369039,3.9150815,3.590615,2.5451996,3.0669599,0.03863165
202004,3.6637604,3.5604188,3.3838863,4.2008057,3.5789464,3.866047,3.6200094,3.6236358,3.4033146,3.4204555,3.086577,2.899202,4.27281,3.7233958,3.360094,3.5311356,3.0582638,3.50222,3.8931854,3.608865,3.7275252,2.9987257,3.3133502,3.9944143,4.2894716,3.4227023,3.6159601,3.6424367,3.1433957,3.0978837,3.1657066,3.4423058,3.4329727,3.82161,3.7342687,4.0348454,3.414029,3.5309954,4.3232327,3.9217794,3.561259,3.4764397,3.6696038,3.5449078,3.4190855,3.1598597,3.1270816,2.9820795,3.49523,3.3556018,3.7484078,3.595834,4.0932837,3.192202,3.4638693,3.4788842,3.9614553,3.6063068,4.160893,3.531256,3.5219753,3.7554352,3.282149,4.1001244,3.4679658,3.3317358,3.2807384,3.7694342,1.4872277,3.8235247,3.34815,2.3850775,3.0377948,0.026727406
202005,3.7912354,3.5974867,3.4077263,4.1996226,3.4398794,3.890135,3.653091,3.8680756,3.467528,3.4152315,3.000351,2.9416618,4.1710086,3.6655283,3.357996,3.6428723,2.9319618,3.4861763,3.7044685,3.5663211,3.7301626,3.06512,3.5905411,3.8546457,4.313043,3.4310603,3.4971416,3.6367767,3.0452936,3.402262,3.2615397,3.3581169,3.4987364,3.645248,3.7341454,4.190625,3.541971,3.4570076,4.1719,3.7823927,3.4555664,3.6174326,3.618769,3.5597718,3.353971,3.2003434,3.304614,3.1257148,3.6112473,3.5750258,3.61174,3.6180553,4.224233,3.1742723,3.55378,3.4268026,3.862623,3.6311696,4.114088,3.6797848,3.5252879,3.7322795,3.194037,4.098715,3.3740838,3.2565656,3.2802055,3.633024,1.6119126,3.835486,3.6201491,2.2895486,3.1707227,0.015388328
202006,0.78676254,0.60568464,0.5979216,0.6112664,0.46726272,0.49635082,0.5935577,0.3932565,0.40583593,0.6795236,0.37190798,0.4245343,0.45029125,0.41824144,0.33304244,0.51270074,0.66550744,0.537431,0.68495154,0.76581216,0.7471716,0.41560906,0.45907766,0.43162802,0.496822,0.64560723,0.3968885,0.35124487,0.4713776,0.56772864,0.38005778,0.35504562,0.4953868,0.51160437,0.39051324,0.39648983,0.5327254,0.40231803,0.63477355,0.44878674,0.35023788,0.45242825,0.5602631,0.41542998,0.6031242,0.5469104,0.44446588,0.3967174,0.4634711,0.440782,0.48941258,0.436498,0.44611233,0.40456468,0.4086608,0.5380608,0.37193415,0.40711436,0.2222158,0.42788786,0.34692883,0.3635643,0.34624857,0.3117813,0.4592833,0.29666612,0.45284474,0.35601512,0.93336654,0.3427007,0.3067745,0.34587485,0.30902284,0.08464085
202007,0.83846885,0.82620424,0.55545884,0.46204522,0.4470083,0.32398352,0.5095783,0.28343344,0.43343547,0.44515622,0.3446158,0.4518272,0.45463264,0.4016622,0.35868853,0.39504945,0.4567145,0.56614894,0.5429087,0.52995044,0.81372416,0.29486778,0.21251512,0.38599628,0.5690063,0.51674926,0.3839535,0.34048834,0.43833238,0.42090923,0.3570992,0.38717794,0.36331806,0.55820405,0.38092616,0.30015,0.29943725,0.36644143,0.4087974,0.49322936,0.33851907,0.33200985,0.5006191,0.26836452,0.3712901,0.42734104,0.5329905,0.35322115,0.4308173,0.37005132,0.35544935,0.3775861,0.31494534,0.29959986,0.43154052,0.5283565,0.32388866,0.24432902,0.20465979,0.45487145,0.34759703,0.24386817,0.2941991,0.3462244,0.3428505,0.38316354,0.32475558,0.32538727,0.27780038,0.31212872,0.2913279,0.09697177,0.1455147,0.03037018
202008,0.8788796,0.8955513,0.5584406,0.4658395,0.4499152,0.2813145,0.5740534,0.23785715,0.51406604,0.5391137,0.30905932,0.47932056,0.46321926,0.38148797,0.41535583,0.43917793,0.46424413,0.56608367,0.5808295,0.48110184,0.9064104,0.33433884,0.3138073,0.29421654,0.48475638,0.4003417,0.4004956,0.44042724,0.51856923,0.4110026,0.29618165,0.48755795,0.33698362,0.56021297,0.3705031,0.24480388,0.39896053,0.3720591,0.31749138,0.28764588,0.34970424,0.35707608,0.50326836,0.30157855,0.48474455,0.4426244,0.48044118,0.4952958,0.45927042,0.4302093,0.37010172,0.31188166,0.36239243,0.40438092,0.34495348,0.53540146,0.33745316,0.3125307,0.2927094,0.36492622,0.3442828,0.35186595,0.318897,0.36550006,0.33890495,0.31476325,0.30112195,0.38014218,0.34764528,0.27975282,0.29783174,0.092791095,0.17744392,0.028472032
202009,2.1525233,2.024032,1.68933,1.8964387,1.7072964,1.5644224,1.673288,1.4068679,1.4113319,1.659792,1.5415128,1.33828,1.8094491,1.6939096,1.3948432,1.7150016,1.3553169,1.5880685,1.6769545,1.4116124,1.7634093,1.3314525,1.6584383,1.7322572,1.8888669,1.5865756,1.689601,1.4982642,1.4836618,1.4941998,1.4393007,1.4499166,1.253727,1.7327877,1.4377315,1.8015635,1.385663,1.5391167,1.829729,1.7227229,1.5314293,1.5841923,1.6865349,1.1746277,1.6164867,1.1507859,1.46803,1.4517434,1.6296129,0.8897541,1.6005851,1.5024383,1.7415731,1.5036442,1.6119303,1.4863969,1.6089308,1.5191818,1.8040317,1.6281061,1.6770011,1.731538,1.5074096,1.9125276,1.640957,1.3351592,1.4866261,1.5894691,0.27587432,1.7281647,1.6439317,0.1522468,0.24882634,0.036092352
202010,2.9815993,2.8866165,2.5943482,3.274689,2.8564174,2.902459,2.8915246,2.8697355,2.5814013,2.7657843,2.4632106,2.3374865,3.2767,3.1209273,2.6203926,2.7965746,2.3116958,2.799113,2.963562,2.665239,2.9801505,2.3553066,2.705309,3.051577,3.3098402,2.7700262,2.986671,2.8107033,2.5309381,2.674735,2.6288166,2.644812,2.7588482,2.8687832,2.921216,3.1334229,2.5824468,2.6196733,3.210959,3.004502,2.6415863,2.7245638,2.7824059,2.572878,2.7213354,2.3381925,2.4646773,2.366769,2.81984,2.2000098,2.9225724,2.786176,3.3940268,2.589693,2.8002453,2.616304,2.919046,2.970812,3.3415365,2.7887774,2.7701533,3.1193016,2.4765031,3.306035,2.7394269,2.6400468,2.6958616,2.9363935,0.10809403,3.1505344,2.892889,0.16065599,0.90678984,0.0108146565
202011,1.1446002,1.1340183,0.65930676,0.6853137,0.65924144,0.5540281,0.66479427,0.41414008,0.66951334,0.7192128,0.60928404,0.65787107,0.5987558,0.5904819,0.5353759,0.44226846,0.77172375,0.825267,0.6394222,0.68952096,1.0704353,0.49154305,0.6288684,0.67177016,0.6868063,0.538414,0.6269286,0.57286674,0.55464995,0.5779789,0.41255555,0.48726958,0.5753381,0.74260736,0.5532882,0.53107053,0.464054,0.53270507,0.5151008,0.6354359,0.6446545,0.5926403,0.70263636,0.39915866,0.6428365,0.55822235,0.60208166,0.5881565,0.71247035,0.4462221,0.5500093,0.47962922,0.56751186,0.52033615,0.5914256,0.661675,0.51916695,0.5064198,0.5013365,0.56118965,0.5817569,0.50398844,0.58266973,0.53890103,0.53120524,0.5193767,0.5965897,0.548113,0.2584713,0.5040126,0.5658181,0.09968381,0.13186389,0.02323425
202012,1.3731413,1.4616175,0.7384532,0.87089854,0.9160885,0.60391986,0.7662802,0.58772385,0.7707828,0.86961293,0.8176052,0.7550429,0.6829179,0.8875501,0.7007535,0.70529515,0.7284834,0.85004354,0.8957185,0.69041836,1.0543767,0.6740158,0.7814481,0.8389867,0.9679029,0.6569513,0.8017649,0.84160316,0.71916217,0.8199434,0.77795243,0.8199292,0.76927006,0.97279054,0.81201833,0.8187299,0.771128,0.8315047,0.7911083,0.724807,0.86185265,0.8771519,0.7396735,0.5003971,0.8946352,0.6724302,0.89451563,0.8939659,0.9734668,0.5559165,0.87082726,0.6934236,0.84628755,0.7672498,0.8048233,0.99781233,0.7448415,0.7997693,0.81292087,0.8273318,0.82620525,0.8803621,0.9121958,0.6108392,0.7549975,0.562987,0.7438694,0.81273806,0.19540383,0.7122154,0.7212604,0.20765194,0.24333093,0.036973834
202101,1.3463522,1.1413946,0.64227307,0.6348931,0.7537384,0.51008797,0.548804,0.5447164,0.5712286,0.69780517,0.69025975,0.7272133,0.59453034,0.46083373,0.6088545,0.59476644,0.5687022,0.7662241,0.65705746,0.70818156,0.9336128,0.44157675,0.7025846,0.63719755,0.751427,0.54065126,0.56902975,0.52980006,0.64320225,0.6130393,0.46928346,0.64259905,0.6171351,0.8617502,0.5383516,0.62667084,0.6462705,0.70543486,0.5701252,0.6983958,0.5365856,0.5033205,0.5378579,0.41105202,0.6967231,0.4558691,0.7464025,0.5927179,0.7408571,0.39656508,0.42466483,0.6224121,0.5532903,0.5507402,0.6770927,0.66038364,0.6878146,0.5078855,0.5650496,0.5226414,0.7366978,0.49840578,0.48754618,0.54233724,0.52992404,0.5889379,0.43704823,0.44195014,0.16777143,0.43953472,0.41957542,0.18172929,0.12701395,0.022026498
202102,1.5786551,1.6462915,1.1501786,1.2231919,1.1418588,0.8745618,1.0276904,1.018549,0.9221831,1.0248157,1.1521119,0.97843146,1.1727526,1.1787194,0.8875994,0.9044647,1.072206,1.2729604,1.1064447,0.97886956,1.2391466,0.9765312,1.0168533,1.1803445,1.195855,1.1307955,1.1859963,1.1775321,1.1024735,1.0457139,0.95134836,1.0094247,0.97006774,1.1867278,1.0380307,1.0771115,0.8092906,1.1794202,1.3881727,1.1051334,1.1327052,0.9953582,1.0730547,0.77262473,1.071538,0.91144484,0.9160615,0.99618995,1.2739781,0.57913035,1.1317456,0.916928,1.0791463,1.0582744,1.2201486,1.0614011,0.997508,0.94423217,1.251145,1.1490585,1.1785271,1.1705198,0.94801635,1.2446442,1.072765,0.9306803,1.0697415,1.1229153,0.21696897,1.1411238,1.1623651,0.12934993,0.18925634,0.04933297
202103,1.8365722,2.1770627,1.6132975,1.8641667,1.7043953,1.5746951,1.4926865,1.6355197,1.568291,1.5748962,1.546004,1.274149,1.8756478,1.7691783,1.5608517,1.6529397,1.4300426,1.7009687,1.5902115,1.3659872,1.7675866,1.50632,1.6012629,1.8524032,1.9180833,1.4747735,1.8442376,1.6070572,1.5288785,1.3982587,1.4118197,1.5237507,1.480278,1.6459,1.7793123,1.6612668,1.5338409,1.642169,2.0217226,1.7460877,1.6358746,1.5734912,1.6403544,1.1195897,1.6335583,1.3196119,1.5224303,1.3480061,1.7298533,0.8608607,1.6446902,1.6475343,1.8266896,1.5885966,1.6985697,1.5826279,1.6821201,1.6561933,1.8749499,1.511692,1.6996921,1.8057945,1.4491556,1.9347886,1.5117432,1.539304,1.6002747,1.844159,0.30371106,1.794236,1.637788,0.14248511,0.19679521,0.021778105
202104,0.53849787,0.4360872,0.28103787,0.13120857,0.18246044,0.16789486,0.22518803,0.075993285,0.22464296,0.19737828,0.22643982,0.19942571,0.12824568,0.2073739,0.1523111,0.1355637,0.12979461,0.3003663,0.22580765,0.2112111,0.22506055,0.11599509,0.13880295,0.10766633,0.18036728,0.11559133,0.20819542,0.12967858,0.22796562,0.17235528,0.13382497,0.11460517,0.21612789,0.275003,0.15719023,0.09348343,0.16520648,0.1732523,0.21355405,0.12268083,0.14670315,0.19310185,0.1546471,0.10447156,0.16350582,0.16258258,0.102362014,0.15064895,0.16558819,0.18234503,0.14684431,0.20270413,0.16024604,0.1953093,0.16616416,0.24442874,0.13171974,0.0885886,0.11156914,0.21252263,0.18663824,0.12377301,0.15113582,0.1127855,0.15483712,0.08442528,0.09347342,0.11087732,0.11878735,0.16059747,0.1377678,0.06379016,0.09247159,0.0102604255
202105,0.9769184,0.68619233,0.5639213,0.3748786,0.41605476,0.34416258,0.4073954,0.34388804,0.51706445,0.35006553,0.35107815,0.41929284,0.43097168,0.3819652,0.44866773,0.3099594,0.50230277,0.5374599,0.42711762,0.5289855,0.5660118,0.43921545,0.30150595,0.34944817,0.45151117,0.38085586,0.4239803,0.39325806,0.34068656,0.46414638,0.40316677,0.33655456,0.41634023,0.50299066,0.4254029,0.41914982,0.313679,0.38681817,0.46638915,0.36052954,0.4198107,0.44000816,0.38761744,0.31203592,0.34056407,0.36304256,0.33946866,0.4578391,0.35971802,0.31049827,0.33332634,0.31741923,0.3043882,0.44968686,0.31997663,0.54310817,0.2735896,0.36864337,0.29160705,0.4093814,0.39884105,0.34308526,0.37673777,0.32516688,0.35579407,0.318286,0.32476565,0.40823874,0.15646116,0.39828205,0.31293303,0.12724924,0.11791883,0.02439954
202106,1.2511537,0.90197974,0.66286963,0.37175262,0.48966122,0.36953226,0.37979424,0.4808041,0.47412425,0.5972906,0.4393216,0.54036355,0.67621785,0.5805387,0.57736003,0.4328782,0.5558713,0.51435345,0.43886298,0.74821156,0.57871217,0.37345943,0.49586025,0.43566665,0.65467197,0.41452324,0.5356513,0.46151993,0.623893,0.42094645,0.43441078,0.45163295,0.41340706,0.5597238,0.6012836,0.5029938,0.50599015,0.39518923,0.38308805,0.45274732,0.52590483,0.41411605,0.36586776,0.4175939,0.38730597,0.5062087,0.49199617,0.48556268,0.53279394,0.31697708,0.52474576,0.45732373,0.44683394,0.4796103,0.47819874,0.55346286,0.4613506,0.34200245,0.44730222,0.59054327,0.48445338,0.45523617,0.49909228,0.44978803,0.44112384,0.4194163,0.43214372,0.42890248,0.23130314,0.39131194,0.35476807,0.17962052,0.17245904,0.02642774
202107,1.9446015,1.9168074,1.5162264,1.9465252,1.7036622,1.4590566,1.5522826,1.6044734,1.4347649,1.6775812,1.4914687,1.3385888,1.8649589,1.84926,1.4154538,1.6463605,1.43341,1.5940918,1.6188878,1.4953198,1.8205198,1.4560305,1.5389647,1.710067,1.9716048,1.5845791,1.8247395,1.5738292,1.5511599,1.5145702,1.5613215,1.500257,1.442117,1.6506377,1.7304342,1.818654,1.4750711,1.6309128,1.9566787,1.7617193,1.5940545,1.3989652,1.6325141,1.2596389,1.6971692,1.1754776,1.5449599,1.4044615,1.7407024,0.8780266,1.6158894,1.6014035,1.8809948,1.6467631,1.6062874,1.4128493,1.7949381,1.7073709,1.929346,1.6609335,1.6297909,1.7823596,1.4046862,1.8735338,1.6797035,1.4573431,1.5298563,1.8228956,0.19936812,1.7721256,1.750757,0.13463339,0.16613814,0.024725359
202108,0.9883632,0.80690616,0.7107737,0.42978418,0.5817684,0.5185229,0.5506196,0.44373882,0.6002952,0.52209526,0.52889633,0.57790536,0.56370294,0.47219527,0.6161929,0.47501743,0.70467854,0.6043474,0.5137029,0.73045313,0.80693406,0.4622564,0.40824145,0.54510194,0.56548506,0.47658536,0.5205558,0.48120666,0.63743937,0.44767302,0.4061584,0.43811598,0.41405538,0.6296543,0.54773283,0.5569904,0.61474335,0.4197509,0.5038584,0.538441,0.48055118,0.45662978,0.41666216,0.38088876,0.5918456,0.50885016,0.50015527,0.48082742,0.4411957,0.43493703,0.4770551,0.42501324,0.46098596,0.47594976,0.5847433,0.5903358,0.40566218,0.28695768,0.433902,0.46584463,0.52439797,0.41847003,0.44068763,0.30539638,0.38606402,0.38813004,0.41356882,0.42492944,0.1462313,0.3313207,0.4083945,0.20827518,0.1192646,0.01915657
202109,3.3617094,3.2813885,3.1701093,3.9878087,3.1427155,3.4453719,3.4264712,3.247785,3.1014175,3.188302,2.831146,2.6430073,3.8928628,3.4606936,3.0514438,3.1779857,2.7321043,3.2722166,3.4538996,3.2494774,3.5364273,2.8442588,3.0818377,3.6725686,4.0582533,3.278271,3.2727046,3.3165808,2.9245772,3.220581,3.0779889,3.0468163,3.1642942,3.363032,3.5443149,3.72142,2.968067,3.1412823,3.9905078,3.507929,3.2318306,3.1571014,3.3633754,3.239845,3.1225452,2.8809204,2.93579,2.9273558,3.2292967,3.0112255,3.363372,3.2518353,3.8588338,2.9693034,3.204257,3.1385872,3.5513196,3.4371004,3.754852,3.3576522,3.3315425,3.4996076,3.0217888,3.8915157,3.1653385,2.9786818,3.0165963,3.4306016,0.25527194,3.5869453,3.305245,1.0351598,2.0669405,0.006932475
202110,0.40162307,0.43906307,0.23542547,0.22478591,0.22174992,0.13634798,0.277868,0.1890182,0.24417312,0.11657253,0.20484841,0.3749338,0.19460984,0.18523319,0.1798528,0.18073608,0.18563284,0.16017558,0.25468898,0.2377825,0.24616188,0.09640296,0.12747824,0.18460979,0.23627388,0.1178993,0.19665062,0.18909386,0.226009,0.1951567,0.16689321,0.14633028,0.18586256,0.3413461,0.25779667,0.15423152,0.228273,0.15439475,0.16130714,0.16647623,0.11546544,0.20017065,0.20960811,0.1183343,0.14716409,0.18772845,0.21837597,0.14030086,0.21035711,0.2425909,0.17573525,0.16081683,0.15717597,0.16253453,0.14278412,0.33312276,0.12957574,0.116941914,0.12589388,0.24161781,0.193023,0.16757762,0.15227878,0.20651785,0.17920403,0.1599064,0.12512037,0.14662707,0.037099138,0.10333568,0.124669574,0.05537995,0.077109605,0.020599872
202111,0.41973191,0.2558939,0.19114068,0.2757748,0.23495986,0.29867586,0.39320964,0.32508415,0.25404853,0.23000751,0.18398276,0.26450396,0.25339827,0.1849774,0.15099551,0.16446202,0.18879734,0.19364022,0.4891305,0.3648545,0.23019807,0.1553359,0.10816067,0.094830744,0.17953655,0.18641894,0.15479748,0.15682667,0.24361223,0.25811258,0.15594332,0.14203222,0.2959359,0.36622936,0.18199278,0.15640575,0.22532323,0.30075836,0.33024654,0.10154037,0.17790206,0.1891705,0.2712602,0.18245889,0.24213845,0.30024582,0.27690983,0.2010323,0.2938799,0.33405352,0.2250171,0.1578973,0.1815877,0.20291921,0.19563416,0.32860848,0.17712547,0.14083767,0.10013141,0.25123462,0.16236453,0.16492976,0.21321033,0.07648854,0.17001235,0.12492996,0.19516625,0.18030033,0.18948157,0.09814019,0.19154152,0.09693786,0.10138437,0.051077046
202112,0.4365322,0.27788845,0.21101859,0.26392975,0.27787673,0.25975525,0.40739387,0.28603864,0.18584059,0.15793307,0.15662253,0.2030557,0.2447353,0.24037826,0.11240193,0.19811863,0.19962901,0.1358661,0.49672222,0.32309255,0.15041502,0.11667785,0.048385765,0.1676253,0.17940016,0.23550403,0.14738855,0.17376459,0.23091075,0.24255401,0.116517365,0.1636827,0.23221587,0.3431012,0.11761353,0.23136675,0.26039585,0.2735166,0.36084977,0.16808376,0.18442637,0.15806518,0.32153195,0.118433796,0.18826096,0.23748806,0.2944984,0.21533504,0.28442478,0.3415946,0.24437615,0.20032103,0.13474415,0.1386061,0.10800463,0.3163611,0.12621793,0.1302765,0.14242768,0.23414104,0.17656606,0.14571476,0.19225411,0.123909995,0.19021064,0.14277561,0.1438994,0.17317714,0.2921461,0.098825805,0.2052426,0.078456365,0.1431579,0.030262396
202201,1.3880035,1.4893098,0.95884544,0.91245407,0.94510764,0.66851264,1.1718769,0.6023332,0.9491797,1.1040508,0.8158264,0.8281409,0.7896488,0.7071164,0.73232794,0.86580485,0.9555045,0.8172573,1.2278287,0.8700413,0.92128867,0.84333,0.77559996,0.893881,0.9413143,0.92078245,0.9851465,0.7680282,0.7848313,0.96058875,0.87995,0.99673647,0.81763154,1.4561454,0.80544555,1.0869867,1.083685,0.92675096,0.808201,0.8080328,1.0214047,0.8371294,0.85248375,0.72826433,0.8939347,0.74293196,1.1531086,0.7807492,0.9956511,0.6819016,0.76123464,0.8312359,0.7937154,0.77299356,0.8030201,1.0423456,0.8467305,0.8777728,0.7628889,0.8236364,0.8414839,0.7381813,1.0444177,0.879738,0.76002014,0.73936754,0.9818979,0.81212044,0.4122162,0.7445196,0.9544831,0.37633553,0.24016091,0.081576705
202202,0.7575293,0.7026262,0.6044194,0.48182386,0.673927,0.46137863,0.77457786,0.5713815,0.4710824,0.6600827,0.34363014,0.43281937,0.29800546,0.46892464,0.35845765,0.5898432,0.5176885,0.34651157,0.8783619,0.3789258,0.49431387,0.41503122,0.30422795,0.47850206,0.470291,0.5611066,0.34089962,0.5056718,0.6300286,0.45835117,0.33505774,0.4019899,0.41018385,0.7658958,0.36202455,0.6127159,0.6688398,0.6387115,0.647146,0.49693802,0.36439863,0.42455122,0.3944787,0.48666942,0.36973542,0.4924069,0.546576,0.30867884,0.50529,0.4604476,0.44452855,0.56304824,0.4471614,0.40741244,0.39914262,0.56048524,0.33839494,0.44099987,0.37261614,0.4812051,0.4026417,0.41233838,0.58489084,0.32157233,0.38647097,0.3465699,0.42085546,0.47007963,0.9771874,0.32224825,0.4615909,0.21656545,0.18760566,0.10113462
202203,0.85150397,0.92647177,0.7027631,0.54118276,0.72683144,0.40123394,0.9238818,0.526812,0.60082686,0.79590976,0.45806634,0.4462015,0.52270174,0.45963934,0.4563589,0.67286056,0.7635474,0.60342646,0.90480125,0.5999635,0.5552197,0.50069904,0.4993761,0.55828226,0.5850641,0.60368,0.38655707,0.4420066,0.57122684,0.5601737,0.3982317,0.6046662,0.60115665,0.9620887,0.555402,0.77044415,0.685225,0.5085416,0.5362441,0.58710814,0.54390675,0.4967966,0.54468775,0.45120758,0.47451556,0.57172394,0.79277146,0.6467911,0.5565919,0.5857219,0.425455,0.6300654,0.58362186,0.48497602,0.48169538,0.6715598,0.48477685,0.5125148,0.30911723,0.5698873,0.40868017,0.452007,0.60705894,0.44961053,0.42724335,0.501094,0.55595624,0.7173496,0.90492755,0.40575913,0.5593545,0.18463185,0.1625993,0.07283276
202204,1.5558203,1.366155,1.069176,1.1263059,1.3027703,0.78216535,1.3391242,0.9134954,0.85352975,1.2618291,0.99381655,0.90743595,0.8897233,0.8632339,0.6630791,1.0354681,1.0767658,0.9388819,1.322948,1.0050913,0.9662714,0.88989526,0.832973,0.9995088,1.08514,1.001095,0.8482947,0.9227962,1.0293956,0.98913896,0.7809666,0.9977595,0.8335286,1.5205036,1.0398723,1.1125778,1.133846,0.937685,0.9950531,0.9312679,0.901722,0.9556215,0.73744273,0.65366185,0.85736835,0.67362434,1.2300099,0.928794,1.0250349,1.0086461,0.81643814,0.7816794,0.96400344,0.9810262,0.81473553,0.97972524,0.91231364,0.852298,0.80632347,1.0125282,0.945291,0.86899394,1.0657067,0.9863999,0.81603736,0.90394425,1.024844,0.950244,0.6305755,0.82213944,0.9407276,0.25954443,0.21974204,0.04124508
202205,6.1347294,6.0691295,5.333217,6.2331066,5.849974,5.4432983,5.9305797,4.8417115,5.739819,5.657769,5.793351,5.2575836,5.3869343,6.1841946,5.6341877,5.7265153,5.1491585,5.5908184,5.9271603,5.530866,5.995914,5.3081865,5.4421268,6.043646,6.372547,5.96988,6.0186205,5.538035,5.348756,5.930209,5.3603196,5.3826113,5.265759,5.7599335,5.525383,6.0463777,5.410624,5.5925,5.7285666,5.941445,5.681131,5.6668987,5.394807,4.7231665,5.5097437,5.200782,5.3053484,5.6300573,5.848085,4.464844,6.0731654,6.1206245,5.552062,5.4332213,6.0286527,5.2823544,5.6462493,5.9032497,5.988843,5.80145,5.872984,5.4436626,5.2026005,5.984599,5.9549894,5.442915,5.573167,6.0532618,0.12982397,5.827476,5.7346487,0.6196198,1.983475,0.015150026
