,STreversal,Mom6m,Mom12mOffSeason,MomSeason,ResidualMomentum,Price,AnnouncementReturn,BookLeverage,BMdec,AM,MomOffSeason,IdioVolAHT,IdioVol3F,zerotrade1M,CBOperProf,Size,MaxRet,MomSeasonShort,EarningsSurprise,IntMom,IndMom,ChTax,zerotrade12M,BidAskSpread,Mom12m,ReturnSkew3F,LRreversal,Herf,BetaLiquidityPS,zerotrade6M,DolVol,BPEBM,CoskewACX,Tax,Investment,Leverage,CF,NOA,EquityDuration,cfp,RoE,ShareIss1Y,Accruals,DelLTI,RevenueSurprise,OPLeverage,GP,InvestPPEInv,ChNWC,CashProd,ChAssetTurnover,EBM,ChInvIA,IndIPO,grcapx,hire,VolSD,ChNNCOA,ChInv,DelCOL,ReturnSkew,DelFINL,TotalAccruals,PctAcc,ChEQ,DelNetFin,DelCOA,dNoa,ConvDebt,DivInit,DelEqu,AssetGrowth,DivOmit,RDIPO
201912,1.0753069,0.9238944,0.74603933,0.8691083,0.9457866,1.0774908,1.3342649,0.61175436,0.68837684,0.8363979,0.7392255,0.6626319,0.73693055,1.2150712,0.7022218,1.071453,0.6201113,0.8403726,0.8279763,0.71377265,1.0047387,0.9212124,0.93704,0.6522873,0.7600022,0.82264596,0.90164006,0.66752434,0.8780808,1.0091814,0.9678783,0.95584744,0.99587977,0.72667086,0.5786513,0.7275644,0.730818,0.49146464,0.7701358,0.6426653,0.7442989,0.6603081,0.7251796,0.60124415,0.7840814,0.8110287,0.9344678,0.8039343,0.64842427,0.6245166,0.8369296,0.6558582,0.72221035,0.11393896,0.59281653,0.86259776,0.95038855,0.7757127,0.9815927,0.73491424,0.7491008,0.71909255,0.8303275,0.6712742,0.789671,0.732614,0.77913934,0.72292745,0.511928,0.15956864,0.81764996,0.6702018,0.3156344,0.027724551
202001,2.2732003,2.1696172,1.8572643,1.6474774,2.028578,2.3815067,2.6647227,1.5478988,1.696174,1.8702319,1.9682511,1.8083081,1.849778,2.0161135,2.0239441,2.1233802,1.6086525,2.0704114,2.0908222,1.9261059,2.0209384,2.176206,1.9115149,1.48433,1.8488008,1.9876436,1.9752665,1.7323313,1.8413801,1.890363,2.193287,2.0605588,2.2395759,1.7696488,1.5222913,1.8447757,1.5783926,1.4013088,1.5350689,1.619895,2.0864336,1.7506588,1.7266802,1.2436042,1.9365352,1.6198859,1.659013,1.878575,1.6346465,2.1466546,1.9138474,1.7761039,1.8245834,0.63564265,1.6096084,1.822012,1.9646066,1.7505822,2.10462,1.7373222,1.9121029,2.0273287,2.0871255,1.7497352,1.8303099,1.7603275,1.8472626,1.8530065,0.9320109,0.38137788,1.8889182,1.774655,0.5651117,0.10634841
202002,1.1934322,0.8768352,0.8158325,0.76928985,0.6687201,1.0992122,1.2387027,0.62320584,0.6670177,1.2943015,1.0492166,1.4896731,0.83081627,1.0388893,0.74258745,0.67536867,0.74248534,0.9313567,0.66511375,0.92121553,1.0138938,0.645684,0.8592188,0.7731206,1.0319403,0.76443535,0.8669248,0.7125973,0.87735385,0.87193745,0.60353947,0.9862171,1.2826308,0.82381225,0.695691,1.176191,0.5744096,0.70630383,0.6271623,0.63197255,0.7315744,0.6649068,0.8028705,0.5900943,0.65823203,1.1242261,0.8679147,0.57693946,0.62961113,0.99100953,0.59040046,0.7191279,0.6845001,0.4770587,0.5448648,0.62085336,0.5742408,0.5912902,0.511029,0.63710356,0.5897326,0.6475057,0.8322564,0.6868126,0.55126905,0.5805498,0.50573146,0.6129231,0.6776793,0.24745637,0.50309545,0.5627111,0.45921084,0.1148174
202003,1.4517199,1.0334959,0.89079475,0.93212646,1.0120686,1.4709133,1.5735004,0.81027913,1.0296354,1.3201469,1.1449844,1.7306283,1.1317699,1.3510108,1.1166257,1.184285,0.8478288,1.3277522,1.202454,1.0817186,1.2749596,1.1680609,1.0362588,1.0234083,1.0202436,0.8458332,1.1434196,0.8776446,1.2669485,1.0746793,1.1254885,1.443326,1.5729724,0.8982224,0.9069483,1.2549561,0.8520334,0.9376612,0.93394226,1.0375736,1.127117,0.928953,0.97069025,0.7574841,0.9870789,1.2123301,0.8720543,0.9128213,0.78970414,0.96437746,0.9858362,0.939099,0.9302959,0.55796576,0.7598335,1.0124638,0.9790621,0.9136621,0.9996291,0.82413304,0.9268611,0.81558317,1.0282829,0.82081807,0.8632065,0.8511452,0.83098245,0.7862599,0.7437652,0.3042505,0.84135485,0.8659214,0.46550217,0.1508182
202004,1.362557,0.6304876,0.75951177,0.60895824,0.8125347,0.81130606,1.1431273,0.4129964,0.62627697,0.72997004,0.5217974,0.9278023,0.6170616,0.7114886,0.69247943,0.6717283,0.5114698,0.73956525,0.6342401,0.72469133,0.68900645,0.7472714,0.49275523,0.60309476,0.6403494,0.57028055,0.61345047,0.5392992,0.7087802,0.67566633,0.56143874,0.81837004,0.7507825,0.7425298,0.45382378,0.65156996,0.57690924,0.596252,0.55326426,0.58782524,0.75586313,0.52906585,0.5952922,0.4592253,0.69146407,0.7672568,0.59664446,0.74295384,0.5666233,0.6701413,0.6000953,0.52899534,0.5259277,0.33118272,0.5299907,0.6641409,0.5918446,0.56775427,0.73907876,0.81845415,0.5585366,0.5823593,0.5564959,0.55395496,0.5052895,0.63229495,0.60592383,0.5003545,0.47997373,0.32485867,0.50883716,0.59986556,0.15355243,0.056789543
202005,6.540846,6.7356033,6.027323,5.6576266,6.7690077,6.256534,6.509187,6.03817,6.1063523,6.4285064,5.94467,6.045857,6.0776844,6.534153,6.460679,6.391747,5.391348,6.5053988,6.5877886,6.0679827,5.702421,6.1914396,7.006968,5.685071,5.656255,6.2666454,6.142061,6.1334267,5.5660124,6.7647557,6.4250045,6.841261,6.665682,5.861591,6.272288,6.5206037,5.75455,5.691672,6.0209556,5.774122,6.5512333,5.722106,6.2969046,5.415275,5.8303795,5.845425,5.8789663,6.166389,5.8166924,6.5179377,6.361129,6.1002088,6.6916213,0.23352584,5.9046373,6.2288804,6.5435457,6.2705317,6.476549,6.1931624,5.8393426,6.4722323,6.4932337,5.994812,5.707617,6.312797,6.5635896,6.0606384,5.4875493,2.6959913,6.588638,5.930409,1.697328,0.011413041
202006,5.6674857,5.761969,5.178565,4.760866,5.6904783,5.5051527,5.67118,5.001269,5.0968995,5.3121243,4.951178,5.061578,5.1472816,5.5250597,5.3887854,5.5660725,4.4708943,5.558616,5.770317,5.087423,4.9647713,5.4678273,5.987377,4.6885405,4.8826294,5.3856554,5.170718,5.237299,4.705917,5.7672176,5.560331,5.7290525,5.5717635,5.011045,5.1649737,5.448941,4.8311067,4.6834273,5.01822,4.8114295,5.7242327,4.989762,5.3525276,4.5596404,5.0356245,4.757103,5.113968,5.179473,4.982023,5.5417075,5.515527,5.203755,5.600148,0.07004526,4.911217,5.3225408,5.5521975,5.398733,5.64114,5.251551,5.0522985,5.492862,5.5902033,5.121702,4.8438997,5.4334774,5.477656,5.324162,4.420786,1.3480706,5.567115,5.0597215,0.43788916,0.011262527
202007,6.609766,6.735849,6.1077,5.66882,6.632248,6.352708,6.548409,6.1412196,6.0992956,6.339526,5.9420524,6.027541,6.05761,6.404124,6.493144,6.416507,5.339865,6.5396223,6.5737185,6.0171494,5.784532,6.2719474,6.9495025,5.5050244,5.6498456,6.313891,6.077622,6.147429,5.618973,6.7123914,6.3572373,6.825322,6.6002736,5.8879175,6.120718,6.440207,5.832011,5.7617087,6.0142474,5.9202785,6.6982913,5.7962365,6.337357,5.4377775,5.8772516,5.700975,5.8384976,6.1205716,5.896144,6.4278936,6.317119,6.0265965,6.62097,0.20221536,5.8563833,6.2378225,6.533775,6.1367326,6.4445076,6.1511316,5.812773,6.544958,6.5305305,6.0586376,5.835652,6.418586,6.559272,6.070979,5.5263615,3.035257,6.440718,6.077971,1.2370795,0.0074640694
202008,6.561191,6.6673284,6.089951,5.7018275,6.602059,6.4158845,6.5962415,6.0655,6.151413,6.343363,5.9329433,6.0144143,6.100128,6.429304,6.340159,6.4959974,5.370945,6.5676384,6.6825514,6.020217,5.740925,6.177212,6.9916673,5.721869,5.629002,6.2614136,6.0086055,6.2446303,5.5831184,6.713207,6.4629674,6.870535,6.5160675,5.9046254,6.1171346,6.4522095,5.7221065,5.8118176,6.0675526,5.828037,6.5722127,5.7192636,6.2098484,5.3258886,5.890597,5.795589,5.8562536,6.0742025,5.8927503,6.563274,6.36485,5.996782,6.625857,0.21660967,5.836346,6.305572,6.5287905,6.1756525,6.485433,6.0786133,5.8183393,6.444273,6.5185127,6.046861,5.7606244,6.3757925,6.5741925,6.1809883,5.533588,3.18656,6.379524,6.029245,0.9243976,0.006247357
202009,7.212162,7.3425426,6.7204633,6.283098,7.1985984,6.915727,7.0980673,6.8184433,6.8377557,7.096165,6.5212593,6.7284813,6.7990355,7.0231457,7.120689,6.9779153,6.019013,7.113092,7.2116756,6.5740027,6.346755,6.733611,7.5649867,6.260367,6.222024,6.828016,6.6825433,6.65961,6.1154895,7.422896,7.009879,7.644138,7.228963,6.557855,6.8579845,7.276338,6.3269687,6.461619,6.7259064,6.4649677,7.2349963,6.4473686,7.197493,6.108724,6.4861293,6.4835196,6.4875607,6.624304,6.5565195,7.201069,6.9765344,6.7241197,7.2867584,1.4059024,6.582253,6.9453745,7.0403004,6.778702,7.103731,6.754677,6.45244,7.0768166,7.163082,6.6003103,6.3180466,7.012668,7.199234,6.821572,6.413904,4.9687967,7.1365004,6.631796,2.565373,0.0071630483
202010,6.5555153,6.6610446,6.1698046,5.6585913,6.6040416,6.346629,6.67706,6.227325,6.169701,6.387107,5.9432964,6.0649066,6.1493683,6.5822916,6.3986015,6.412884,5.3885846,6.5004964,6.591072,6.0982246,5.7466,6.2891736,6.9314246,5.6985793,5.7263117,6.2581067,6.162013,6.235061,5.550659,6.6148853,6.4401684,6.815235,6.6278443,5.966452,6.255062,6.4054146,5.633152,5.751912,5.972402,5.7754817,6.5644565,5.830288,6.3323383,5.3835683,5.866182,5.7756677,5.8628707,6.0809627,5.85295,6.459442,6.380213,6.0906477,6.621802,0.25466385,5.8944097,6.2474046,6.499717,6.2049522,6.5203853,6.091071,5.7585053,6.4506526,6.5375876,6.1525593,5.726729,6.3166714,6.5634184,6.1565013,5.6415687,3.2001865,6.5040226,5.958703,1.423227,0.011892183
202011,7.478864,7.748673,7.138567,6.598798,7.659645,7.2947164,7.498596,7.2932863,7.347453,7.5778337,7.0171213,7.288473,7.1634064,7.516502,7.5347953,7.3954134,6.440123,7.6162105,7.6132817,7.087532,6.778276,7.1630054,8.075872,6.787672,6.7526736,7.2115927,7.082568,7.29199,6.449263,7.8304935,7.2895455,8.02404,7.633191,6.959053,7.378156,7.7049227,6.7684226,6.907987,7.2412415,6.8683963,7.6543713,6.7088275,7.310632,6.420386,6.795815,6.8727283,6.9745154,7.070483,6.9284406,7.5959272,7.4689913,7.215066,7.871504,4.376508,6.992019,7.261549,7.5286865,7.24768,7.3137326,7.129124,6.7641754,7.587285,7.612155,7.185452,6.6986995,7.464974,7.6195836,7.1166897,7.106865,6.626822,7.476426,7.0143256,5.540991,0.11710246
202012,7.5132594,7.8549438,7.066133,6.5684614,7.668372,7.3330417,7.588726,7.4216022,7.287135,7.5209546,6.9322896,7.2771263,7.297482,7.553971,7.499198,7.362435,6.38499,7.575549,7.6870327,7.0562215,6.6553493,7.198748,8.141916,6.7150064,6.646001,7.132151,7.111704,7.164244,6.4074063,7.880013,7.270131,8.060629,7.683698,6.874411,7.2661614,7.8184304,6.8333755,6.937994,7.3705435,6.837146,7.630324,6.7086296,7.500331,6.488809,6.886663,6.9177647,7.078119,7.055479,6.8739047,7.5520487,7.404848,7.1503057,7.8434772,4.4006047,6.93674,7.2913947,7.409812,7.2462773,7.487583,7.2556973,6.6980753,7.585094,7.565089,7.0984855,6.6827397,7.4887805,7.6056957,7.20189,7.1987357,6.4600186,7.471272,7.0334206,6.0785265,0.116193034
202101,7.5662136,7.8136125,7.1333814,6.6234994,7.609985,7.174805,7.443849,7.3192825,7.3547883,7.5721664,6.9959836,7.201181,7.233131,7.506652,7.550651,7.3573213,6.373152,7.5567203,7.7027555,7.0922356,6.6818156,7.081257,8.091791,6.6572833,6.584051,7.3048224,7.158254,7.192379,6.4469132,7.903593,7.268226,8.035794,7.5913997,6.8788657,7.3488383,8.029509,6.837934,6.9176273,7.3288846,7.0275717,7.671672,6.782417,7.4681044,6.4197145,6.9063783,7.002971,7.067869,7.183642,6.822256,7.6429796,7.455993,7.1251163,7.7736416,4.356834,6.941142,7.2022243,7.3838987,7.2356863,7.390094,7.228581,6.805028,7.5581846,7.521247,7.2039285,6.632213,7.5052223,7.58321,7.2230535,7.230272,6.4704347,7.43799,7.0342617,6.1029115,0.114372596
202102,7.6188817,7.8098555,7.1000686,6.7023945,7.6271963,7.2753973,7.521123,7.445716,7.2840276,7.7285686,7.056091,7.143216,7.1917796,7.625692,7.422565,7.402654,6.4459352,7.6954613,7.6085987,7.1158113,6.645082,7.1700053,8.231889,6.646661,6.742436,7.1888313,7.2197623,7.1509433,6.5065246,7.819767,7.3583984,7.98539,7.677273,6.8448653,7.323525,7.7180157,6.8709316,6.97775,7.2947226,7.0196705,7.7383537,6.7226243,7.325185,6.5059733,6.7989626,7.0362225,6.87035,7.180674,6.9265203,7.6139884,7.381645,7.025384,7.7950687,4.4029493,7.0256114,7.254841,7.5966954,7.1900163,7.4011493,7.095398,6.8159943,7.5160084,7.5544033,7.02023,6.826804,7.442127,7.5919228,7.182137,7.1820974,6.495102,7.575614,7.0447145,5.7825766,0.124641985
202103,7.487771,7.8101993,7.220048,6.6066093,7.7162175,7.348385,7.5511518,7.326017,7.3741956,7.633605,6.994536,7.2466173,7.2273927,7.4950666,7.4627066,7.3954835,6.415334,7.677276,7.6242566,7.1548266,6.6239614,6.9818897,8.216802,6.6566253,6.6599917,7.0983925,7.2309465,7.3212337,6.5492864,7.804144,7.3282084,8.061753,7.6675572,6.964937,7.494297,7.868931,6.7965136,6.931943,7.3342423,6.9162803,7.814899,6.6937094,7.333611,6.4791775,6.8626165,6.93466,6.9241276,7.113934,6.9278126,7.694077,7.2488008,7.1989827,7.887428,4.52805,6.887338,7.1929216,7.4944677,7.3553615,7.3904085,7.3103642,6.627683,7.6056623,7.6062965,7.1498795,6.8324323,7.3923335,7.645613,7.1565456,7.127963,6.693474,7.683054,6.9864163,6.449611,0.1476065
202104,7.618049,7.803313,7.2337904,6.679343,7.693461,7.3323994,7.4766417,7.254007,7.3029165,7.6542974,7.117698,7.2987566,7.1799474,7.4566207,7.588485,7.2952704,6.397166,7.551529,7.5168257,7.175855,6.535182,7.124649,8.067635,6.714544,6.653489,7.2025757,7.266873,7.23412,6.375937,7.8406763,7.3070974,8.006682,7.6627026,6.7901216,7.4229803,7.821846,6.97468,7.021529,7.2301235,7.0392213,7.788806,6.7099824,7.3562226,6.416558,6.803945,6.9313664,6.934649,7.0217876,6.9633274,7.67181,7.3614807,7.0627213,7.8484983,4.4693437,7.1034245,7.2758064,7.3990026,7.2080564,7.3871846,7.172408,6.802741,7.671358,7.655775,7.1203895,6.6757755,7.5096207,7.605426,7.130951,7.118262,6.6553607,7.46389,7.0622797,6.13131,0.15360889
202105,7.24334,7.448395,6.8971534,6.261563,7.3201976,6.9663773,7.1819243,6.8371716,6.7845182,7.1008644,6.6143284,6.80917,6.776252,7.1424723,7.064284,7.0770597,5.958875,7.125836,7.3183937,6.723678,6.2958813,6.8242116,7.6915193,6.2531486,6.2194185,6.7988825,6.6065435,6.8035297,6.1328545,7.3947396,7.0061975,7.5166216,7.2822757,6.485702,6.6963096,7.2852664,6.4174724,6.3874393,6.7585974,6.401005,7.346729,6.3276024,7.2483206,5.9931736,6.4378896,6.5357556,6.5955486,6.6833386,6.4683228,7.20934,6.9587126,6.7068143,7.396435,1.3928585,6.470274,6.8516273,7.0108247,6.8068414,7.118343,6.807254,6.3904996,7.063191,7.108789,6.647119,6.238114,7.0660005,7.3446736,6.791923,6.560795,5.0511866,7.0381193,6.5911207,3.4357903,0.0077610957
202106,7.582002,7.862641,7.217613,6.6311717,7.76392,7.1437078,7.455856,7.464384,7.3660707,7.678292,7.086516,7.313581,7.125633,7.5573654,7.4428716,7.4479733,6.373366,7.606736,7.590743,7.228228,6.676786,7.114056,8.133891,6.7060738,6.6065407,7.2090473,7.122549,7.160271,6.4671316,7.9408636,7.462957,8.116482,7.691042,6.8632307,7.4102464,7.7513537,6.7314444,6.959256,7.247366,6.7616315,7.7075925,6.727466,7.454992,6.5182405,6.840485,7.0203004,6.9787455,7.0803246,6.868129,7.5561132,7.364289,7.088044,7.833177,4.40464,7.0406327,7.2874427,7.3581514,7.306933,7.4677277,7.163529,6.716116,7.7059975,7.4564114,7.181092,6.7385044,7.447397,7.6574855,7.1674447,7.176678,6.6341534,7.561973,7.003901,5.784012,0.12427257
202107,7.514661,7.8298817,7.256569,6.644876,7.6135197,7.392118,7.547369,7.4193907,7.3322015,7.520002,6.9435697,7.201696,7.3008966,7.605553,7.471915,7.3658485,6.4439015,7.5788345,7.6492987,7.204282,6.7721696,7.035028,8.050845,6.7250285,6.554859,7.182821,7.116824,7.269127,6.5486107,7.806408,7.405312,8.144726,7.6500907,6.8879323,7.301482,7.8074245,6.781855,6.9677763,7.3284316,6.87861,7.650235,6.8416443,7.5052834,6.4546647,6.788045,7.1027794,6.9602747,7.175886,6.789415,7.6331463,7.4341536,7.1785855,7.762193,4.3614535,6.9103193,7.2149487,7.3632874,7.291693,7.4481564,7.20568,6.7549744,7.525882,7.554002,7.1025677,6.611251,7.5165067,7.6344414,7.1327686,7.262971,6.5591984,7.5967298,7.0437603,5.907433,0.14620681
202108,7.5367665,7.8140664,7.042069,6.5711093,7.7421513,7.3531094,7.488779,7.432509,7.3465295,7.6161947,6.8651867,7.173247,7.295605,7.7099733,7.5543957,7.361895,6.443365,7.5704083,7.653821,7.035494,6.6455355,7.1045027,8.063464,6.69401,6.590213,7.115319,7.0916963,7.339449,6.574642,7.7749805,7.346642,8.131718,7.71206,6.8344493,7.2157884,7.776704,6.7617083,7.03058,7.2266064,6.8490257,7.6910043,6.788589,7.5442786,6.5379415,6.8960724,6.9568715,6.9385977,7.1843624,6.8257427,7.7006927,7.436991,7.0701838,7.849751,4.328335,6.8570604,7.2536063,7.479445,7.354611,7.4619555,7.1832542,6.681344,7.594781,7.596115,7.077717,6.7594385,7.4634666,7.6790357,7.237967,7.2038393,6.5374117,7.551126,6.964764,6.1455517,0.12810604
202109,7.5201178,7.8586874,7.1203713,6.687352,7.674658,7.3489776,7.5679545,7.3049383,7.290633,7.719714,7.1410766,7.1368413,7.175806,7.5636363,7.510718,7.4102364,6.513106,7.5246954,7.6872897,7.0540357,6.662221,7.0029364,8.078016,6.6421967,6.701231,7.187868,7.204288,7.2531886,6.5075727,7.8243074,7.235973,8.126221,7.616242,6.833923,7.3294873,7.7342467,6.7859564,6.914606,7.316294,6.8832045,7.708355,6.6933236,7.393185,6.500889,6.6963944,6.97331,6.95394,7.2242374,6.9270496,7.615079,7.450296,7.0855308,7.859284,4.2752824,7.0189333,7.3543844,7.5569863,7.1700726,7.353917,7.1389375,6.799056,7.519315,7.63453,7.04834,6.7541413,7.4805155,7.636506,7.1694384,7.2380004,6.6239038,7.590031,7.013315,5.9464726,0.12718618
202110,7.5976386,7.8336663,7.066922,6.666935,7.594745,7.266942,7.4596934,7.426182,7.3228736,7.695162,7.016681,7.2373815,7.2153506,7.4368415,7.531707,7.469692,6.48448,7.6407366,7.6213512,7.056614,6.6127105,7.1410546,8.257965,6.7784677,6.600604,7.1783996,7.01936,7.211508,6.5626736,7.8197575,7.332298,8.145809,7.6574106,6.931562,7.2999625,7.7741804,6.824585,7.104782,7.274897,6.8387027,7.6306105,6.777032,7.3145995,6.4811234,6.797889,6.97002,6.9336205,7.2893467,6.8806376,7.586095,7.2821875,7.2095733,7.8029065,4.3327236,6.9845023,7.208249,7.562934,7.3101063,7.402616,7.24575,6.6598616,7.4798126,7.647442,7.0990834,6.7644954,7.498077,7.657958,7.144925,7.170773,6.6969814,7.6445646,7.0252347,6.2267995,0.1357541
202111,1.2297223,0.8751999,0.71964985,1.1222277,0.93703383,0.7842495,0.8966357,0.885138,0.6640242,0.6806062,0.79444385,1.0237767,0.8682834,0.6088497,0.7635029,0.7788642,0.97992164,0.9064907,0.9024014,0.75540686,0.96170694,0.7360363,0.58523864,0.94773614,0.45647585,0.83574164,0.90075254,0.64453185,0.85500854,0.48274413,0.96820456,0.81031,0.9693465,0.7095175,0.7563412,0.8231847,0.63716197,0.72523206,0.6680889,0.5896312,0.8260204,0.72297144,0.6933801,0.69337445,0.7333521,1.0392853,0.970043,0.92770875,0.6443959,0.61508054,0.7528912,0.6881856,0.9298394,0.7611437,0.5887444,0.6966015,0.8129997,0.744502,0.54975194,0.53284496,1.1967009,0.5788449,0.60616875,0.6279801,0.5735029,0.61795914,0.6884194,0.59781003,0.89202875,0.44229355,0.50475335,0.70149237,0.5681832,0.20910148
202112,1.3534992,0.79663223,0.8270042,1.1591396,1.0336869,0.87463975,0.9952852,0.9067487,0.83469313,0.7317825,0.9461015,1.100424,0.9638023,0.7015227,0.8398406,0.93749136,1.2560254,0.9689201,0.9369296,0.93275964,0.9787278,0.8470425,0.6017815,0.89522904,0.57079375,1.1273475,1.0493773,0.79407346,0.8729129,0.58353037,1.0506891,0.9163234,1.1164368,0.7268612,0.88062316,0.91870004,0.7419558,0.8641707,0.6720488,0.77803546,0.7252947,0.72636974,0.73380136,0.8263633,0.7899577,1.0141909,1.0818543,0.8686286,0.647926,0.753347,0.8773921,0.9043498,1.096633,1.2844384,0.5833238,0.7307305,0.7864624,0.7238628,0.6372624,0.679035,1.3206936,0.65453196,0.6591232,0.72234035,0.57125884,0.5119763,0.67083144,0.6066492,0.9607129,0.5753588,0.5263712,0.75241256,0.62284374,0.20679322
202201,0.69259876,0.3909445,0.5305461,0.31657898,0.4287202,0.458211,0.51436883,0.39369798,0.4266206,0.3749275,0.36929172,0.5141317,0.30372334,0.38198638,0.29316223,0.2957185,0.34220532,0.2778566,0.31333163,0.3929773,0.3261465,0.3006165,0.33954614,0.41457596,0.36726254,0.3994693,0.37095347,0.34254187,0.4591387,0.33378682,0.37581632,0.36220133,0.5450749,0.29019445,0.30740163,0.43850133,0.3771934,0.3524777,0.1769837,0.3310416,0.28838384,0.47703153,0.43615222,0.28669775,0.33610833,0.3640074,0.42311218,0.4673566,0.22585905,0.35206747,0.36072597,0.36861083,0.43361178,0.2268524,0.37632477,0.42334718,0.27072075,0.3789603,0.25319535,0.36612886,0.36207315,0.32544282,0.41039658,0.22989349,0.3300806,0.29683885,0.4888137,0.43729815,0.36531067,0.1318957,0.20491643,0.51294374,0.10892702,0.047511958
202202,0.69311553,0.4281343,0.70088065,0.5943168,0.513491,0.57041234,0.5305216,0.3944601,0.50071454,0.58565545,0.48471802,0.7504204,0.4710442,0.3922287,0.62519157,0.4102905,0.755298,0.46268243,0.43795565,0.5320474,0.45791054,0.3083489,0.42853683,0.4961751,0.5233703,0.56943196,0.41988862,0.35972726,0.51220423,0.38391817,0.5713765,0.36107454,0.7136515,0.3703303,0.4131167,0.5598896,0.44911104,0.5488976,0.3766041,0.430219,0.3945403,0.46177915,0.49690977,0.39282545,0.4305809,0.61645335,0.62016237,0.51690423,0.35474497,0.37728044,0.415251,0.43087503,0.44734895,1.0766739,0.4205573,0.41430765,0.4507111,0.336675,0.3218143,0.30172023,0.5710198,0.27437165,0.432741,0.41109616,0.381979,0.34479678,0.48877186,0.4184615,0.6313251,0.23439275,0.2946328,0.49358356,0.20040812,0.10043452
202203,0.7804234,0.6353138,0.76648486,0.70143044,0.8102981,0.8363171,0.77485335,0.5370272,0.559218,0.6712045,0.55662197,0.70988494,0.69645965,0.5902037,0.7297235,0.7071512,0.57174134,0.5922833,0.6143493,0.7003884,0.53296375,0.52532023,0.64259607,0.60077286,0.6461829,0.59437525,0.61036825,0.5249911,0.7270455,0.79111314,0.8040274,0.51744896,0.74884266,0.4778325,0.4394312,0.6128418,0.7404254,0.49737227,0.54433537,0.6756701,0.54884887,0.76297355,0.6517959,0.48543796,0.6170189,0.61903864,0.7718504,0.6132346,0.5344099,0.6028822,0.6165465,0.62906975,0.69694304,0.4717432,0.5593094,0.65735364,0.79579556,0.61680204,0.6138898,0.55360717,0.6215832,0.62202364,0.57955545,0.6127401,0.5972885,0.6427109,0.62765217,0.5975664,0.46483704,0.19565524,0.4605942,0.7390879,0.19012046,0.037093863
202204,3.541054,4.1487937,3.4746244,3.3776627,3.887754,3.858971,3.5706804,4.035609,3.6326113,3.791088,3.8380582,3.6314507,3.845175,3.7034547,3.7376833,3.9377832,3.5387366,3.681364,3.9168384,3.7479575,2.8570604,3.1391766,4.1155667,3.4232905,3.4317765,3.4514554,3.409953,3.297454,3.0998566,4.3991127,4.0441546,4.3680224,4.0315084,3.348383,3.8693967,3.9088254,3.1551676,3.3830438,3.560202,3.321313,3.7110398,3.3938146,3.574447,3.6067374,3.303193,3.7633667,3.4925466,3.4495828,3.4255958,3.206451,3.6371312,3.6794577,3.6836855,2.9171941,3.5025284,3.8782227,3.7967665,3.768043,3.5570967,3.1501358,3.2803097,4.086595,3.6619787,3.9962604,3.6253638,3.798707,3.743233,3.6084995,3.6221988,3.7070544,4.339896,3.3588204,3.4881208,0.7577527
202205,3.5872092,4.134358,3.5367033,3.3878167,3.8456643,3.7725444,3.632341,4.0202737,3.5762663,3.7289188,3.8373065,3.5463428,3.8207202,3.6101284,3.8061178,3.9321792,3.6291082,3.667126,4.048891,3.8103347,2.8767798,3.243551,4.060228,3.4370215,3.416902,3.4916096,3.4240627,3.3791509,3.1707888,4.458968,4.005667,4.2466726,4.0862665,3.2673378,3.8253584,3.8269088,3.1017783,3.3299983,3.6126459,3.3366616,3.7188087,3.3186843,3.5643592,3.6011782,3.2692573,3.820394,3.5381029,3.4359784,3.4248927,3.321062,3.6952379,3.6818333,3.7066069,2.9428856,3.519372,3.8656893,3.7555513,3.7333925,3.6010318,3.1185107,3.1764722,4.1674585,3.5542536,3.951371,3.6244562,3.8463635,3.6512935,3.551612,3.652185,3.75044,4.305622,3.4868538,3.4094374,0.7616665
202206,3.5587864,4.118018,3.5003207,3.464898,3.9555178,3.8441927,3.627192,4.0710187,3.5960193,3.742563,3.8613667,3.582579,3.7952566,3.6722615,3.6983948,3.9561238,3.5566561,3.6488266,3.9632897,3.696881,2.9642186,3.2045028,4.11315,3.317459,3.4080622,3.537622,3.4264376,3.3227615,3.1454897,4.3695774,3.9854755,4.3335037,4.0839453,3.3624172,3.8295894,3.8918722,3.1151528,3.4260144,3.5507538,3.4317772,3.7357,3.3568494,3.554023,3.574462,3.2494638,3.8524497,3.3843997,3.4875345,3.342845,3.197753,3.6236525,3.7312021,3.629653,2.93152,3.414226,3.8512313,3.7543328,3.7014642,3.5918124,3.1806781,3.2111242,4.129021,3.5699203,4.0759263,3.685226,3.826547,3.6754897,3.6030376,3.6657147,3.7417278,4.352406,3.426915,3.3779538,0.74392843
